country,designation,points,price,province,taster_name,winery,Uniqueprovince
US,Charles Heintz Vineyard,90,45,California,Virginie Boone,Landmark,
US,,90,13,Washington,Paul Gregutt,Mercer,
US,Outcast,90,35,Washington,Paul Gregutt,Barrage Cellars,
US,California Series,90,20,California,Jim Gordon,Berryessa Gap,
US,Le Cigare Volant,90,38,California,Matt Kettmann,Bonny Doon,
US,Horse Heaven Vineyard,90,15,Washington,Sean P. Sullivan,Chateau Ste. Michelle,
US,,90,10,California,Jim Gordon,Cookies & Cream,
US,Reserve,90,56,California,Matt Kettmann,Daou,
US,Zero Degree Dry,84,16,New York,Anna Lee C. Iijima,Three Brothers,
US,Dessert Wine Estate Wilridge Vineyard,84,40,Washington,Sean P. Sullivan,Wilridge,
US,Vintage Estate Dessert Wine Wilridge Vineyard,84,20,Washington,Sean P. Sullivan,Wilridge,
US,Estate Grown,84,38,California,Virginie Boone,Belden Barns,
US,You be the judge!,84,65,California,Virginie Boone,In Re,
US,,84,27,California,Virginie Boone,Experience,
US,Las ViÃ±as del SeÃ±or,84,100,California,Virginie Boone,Madrigal,
US,Proprietor's Special Reserve,84,25,New York,Anna Lee C. Iijima,Millbrook,
US,,84,13,California,Jim Gordon,Scotto Family Cellars,
US,Sacrlet's Flirtation,84,28,California,Jim Gordon,Spicy Vines,
US,,83,11,California,Virginie Boone,Kirkland Signature,
US,,83,17,Washington,Sean P. Sullivan,Barnard Griffin,
US,Meleau White Specialty Wine,83,45,New York,Anna Lee C. Iijima,Ports of New York,
US,Narcissa Red,87,24,Washington,Paul Gregutt,Whitman Cellars,
US,L'Anima,87,60,California,,Gemella,
US,,86,23,California,,Ghost Pines,
US,Estate,86,18,California,,Wellington,
US,Cedarosa,86,26,Washington,Paul Gregutt,Lost River,
US,Durell Vineyard,86,48,California,,Pali,
US,Nugent Vineyard,86,40,California,,Robert Stemmler,
US,,88,26,California,Jim Gordon,Balo,
US,,88,13,California,Jim Gordon,Chime,
US,,87,35,Oregon,Paul Gregutt,Aubichon Cellars,
US,,87,26,Texas,Alexander Peartree,Brennan,
US,California Series,87,14,California,Jim Gordon,Cambridge & Sunset,
US,ApreciaÃ§Ã£o Estate Vineyard,87,35,Oregon,Paul Gregutt,Coelho,
US,Estate Bottled Brut,93,24,California,Jim Gordon,Roederer Estate,
US,Reserve,93,52,California,Virginie Boone,St. Francis,
US,Vermejo Deux Chevaux Vineyard,93,115,California,Virginie Boone,Tamber Bey,
US,Dierberg,93,60,California,Matt Kettmann,Tantara,
US,,93,40,California,Matt Kettmann,Westerly,
US,Dry Stack Vineyard,93,55,California,Virginie Boone,Aesthete,
US,Paradise City,93,60,California,Matt Kettmann,Barton,
US,Fauve Thompson Vineyard,93,75,California,Matt Kettmann,Central Coast Group Project,
US,Pommard Clone,93,58,California,Matt Kettmann,Fess Parker,
US,,93,55,California,Matt Kettmann,Hecho por Ruben,
US,Rainbow CuvÃ©e,93,65,California,Virginie Boone,Iron Horse,
US,,93,38,California,Jim Gordon,Judd's Hill,
US,Rochioli Vineyard,93,49,California,Virginie Boone,Longboard,
US,Points West,93,32,California,Matt Kettmann,Piro,
US,Reserve,93,55,California,Matt Kettmann,Point & Line,
US,La Encantada,93,65,California,Matt Kettmann,Tantara,
US,Vasthoudend,93,40,California,Jim Gordon,White Hart Wine,
US,,92,50,California,Virginie Boone,Artesa,
US,Sexton Hill Vineyard Estate Grown Estate Bottled,92,42,California,Virginie Boone,Balletto,
US,,92,60,California,Matt Kettmann,Bien Nacido,
US,Toro de Paso,92,48,California,Matt Kettmann,Bodega de Edgar,
US,West Point,92,36,California,Matt Kettmann,Cambria,
US,,88,13,Washington,Paul Gregutt,Chateau Ste. Michelle,
US,Mountainside Vineyards Proprietary Red Wine,88,50,California,,Erba,
US,,88,40,California,,Provenance Vineyards,
US,Goose Ridge Estate Vineyard Meritage Red Wine,88,50,Washington,Paul Gregutt,Sol Duc,
US,HVH Red Blend,88,20,Washington,Paul Gregutt,Horan Estates,
US,,88,7,Washington,Paul Gregutt,Washington Hills,
US,Summit Reserve,88,10,Washington,Paul Gregutt,Washington Hills,
US,,88,40,California,,Bell,
US,,85,20,California,Virginie Boone,Hannah Nicole Vineyards,
US,,85,13,New York,Anna Lee C. Iijima,Hosmer,
US,Siebert Ranch,85,35,California,,Ancient Oak Cellars,
US,Arcturos,85,16,Michigan,Anna Lee C. Iijima,Black Star Farms,
US,The Franc,85,20,California,,Cosentino,
US,,85,34,California,,Markham,
US,Earthquake,85,26,California,Virginie Boone,Michael David,
US,,84,15,California,,La Merika,
US,,84,10,California,,Napa Family Vineyards,
US,Estate Grown,84,70,California,,Petroni,
US,Estate Grown,84,24,California,,Petroni,
US,,84,10,New York,Anna Lee C. Iijima,Brotherhood,
US,,89,35,California,Virginie Boone,Ghost Waltz,
US,,89,75,California,Virginie Boone,Cliff Lede,
US,,89,25,California,Matt Kettmann,Consilience,
US,Estate Grown,89,36,California,Jim Gordon,Cedar Creek,
US,,89,35,California,Matt Kettmann,Demetria,
US,Holstein Vineyard,89,40,Oregon,Paul Gregutt,Purple Hands,
US,Monte Rosso Vineyard,89,45,California,Virginie Boone,Rosenblum,
US,Reflections of Still Waters,89,40,California,Matt Kettmann,Still Waters,
US,Stuhlmuller Vineyards Reserve,89,32,California,Virginie Boone,Summers,
US,,89,34,California,Virginie Boone,Terra Valentine,
US,Estate,90,42,California,Virginie Boone,Viszlay Vineyards,
US,Winemaker's Reserve Estate,90,98,California,Virginie Boone,Viszlay Vineyards,
US,Ampelos Vineyard,90,35,California,Virginie Boone,Ampelos,
US,Mayhem,90,56,California,Matt Kettmann,Ascencion,
US,Scarlett,90,38,California,Matt Kettmann,Challen,
US,,90,38,California,Virginie Boone,Crux,
US,Little Lotus Flower,90,22,New York,Anna Lee C. Iijima,Damiani,
US,Dry,90,18,New York,Anna Lee C. Iijima,Damiani,
US,Throne,90,42,California,Virginie Boone,Davis Family,
US,,90,39,California,Virginie Boone,Doren,
US,Rendition,90,38,California,Matt Kettmann,Ã‰cluse,
US,,90,22,Oregon,Paul Gregutt,Grizzly Peak,
US,,86,10,Washington,Paul Gregutt,14 Hands,
US,,86,30,California,,Dark Hundred,
US,Cutthroat Red,86,35,Washington,Paul Gregutt,Flying Trout,
US,Goldie's Vineyard,86,17,California,,Toad Hollow,
US,,86,23,California,Virginie Boone,Penumbra,
US,CÃ´tes de Tablas Blanc,86,27,California,,Tablas Creek,
US,,87,20,California,,Gainey,
US,,86,13,California,,Bonterra,
US,,86,28,Pennsylvania,Susan Kostrzewa,Chaddsford,
US,Reserve,86,20,California,,Lava Cap,
US,,86,24,California,,Lavender Ridge,
US,Terra d'Oro,86,18,California,,Montevina,
US,Cs,86,18,Washington,Paul Gregutt,Substance,
US,Rosado,86,12,California,,Stevenot,
US,Tumbas Vineyard,86,18,California,,Stonehouse,
US,Silvaspoons Vineyard,86,15,California,,Fenestra,
US,,88,36,Oregon,Paul Gregutt,Schmidt,
US,,88,42,California,Virginie Boone,August Truth,
US,Hicks Family Vineyard,88,48,California,Matt Kettmann,Apriori,
US,Bacchus Collection Estate Vineyard,88,40,California,Virginie Boone,Bouchaine,
US,Estate Grown,88,50,Michigan,Alexander Peartree,Brys,
US,Reserve,88,25,Michigan,Alexander Peartree,Chateau Grand Traverse,
US,The Tower,88,22,California,Virginie Boone,Martin Ray,
US,Old Head,88,15,California,Jim Gordon,Matchbook,
US,,88,70,California,Virginie Boone,Paratus,
US,,88,16,California,Jim Gordon,Replica,
US,Somers Ranch,93,38,California,,Dry Creek Vineyard,
US,XVI,93,45,Washington,Paul Gregutt,Dunham,
US,Ciel du Cheval Vineyard Reserve,93,50,Washington,Paul Gregutt,Tamarack Cellars,
US,,93,24,Washington,Paul Gregutt,Tamarack Cellars,
US,SOMA,93,86,California,,Marita's Vineyard,
US,,92,55,Washington,Paul Gregutt,Pamplin,
US,Collinetta Vineyard,92,85,California,,Rocca,
US,Columbia Rediviva Phinny Hill Vineyard,92,50,Washington,Sean P. Sullivan,Buty,
US,Silver,92,120,California,,Caldwell,
US,Stoneridge Vineyard,92,30,Washington,Paul Gregutt,Charles Smith,
US,Bello Rosso,92,32,Washington,Paul Gregutt,Walla Walla Vintners,
US,Sagemoor Vineyard,92,40,Washington,Paul Gregutt,Walla Walla Vintners,
US,Upright Klipsun Vineyard,92,39,Washington,Paul Gregutt,Efeste,
US,PreVail Back Forty,92,85,California,,Ferrari-Carano,
US,Authenticity,94,75,California,Matt Kettmann,Epoch Estate Wines,
US,Limited Release,94,120,California,Virginie Boone,Z. Alexander Brown,
US,The Derivative,94,28,California,Virginie Boone,Carlisle,
US,Ingenuity,94,70,California,Matt Kettmann,Epoch Estate Wines,
US,Cabernet BoschÃ©,94,150,California,Virginie Boone,Freemark Abbey,
US,Cliff Hanger,94,72,California,Matt Kettmann,Grimm's Bluff,
US,Estate Grown,93,35,California,Virginie Boone,Joseph Phelps,
US,,93,38,California,Matt Kettmann,Mesa Del Sol,
US,Fortis,93,175,California,Virginie Boone,Pine Ridge,
US,Bien Nacido Vineyard,93,36,California,Matt Kettmann,Sandler,
US,,93,60,California,Virginie Boone,Sixteen by Twenty,
US,Three Twins Vineyard,93,110,California,Virginie Boone,Stone The Crows,
US,Hollister Edna Ranch,93,100,California,Matt Kettmann,Tolosa,
US,Sievers Reserve,93,80,California,Virginie Boone,Volker Eisele Family Estate,
US,,86,20,Washington,Paul Gregutt,Arbor Crest,
US,Valley Oaks,85,9,California,,Fetzer,
US,Bancroft Ranch Vineyard,85,75,California,,Beringer,
US,Reserve,85,22,California,,Carneros Creek,
US,Vintage Port,85,34,California,,Robert Hall,
US,Trompettes,85,65,California,,Rubissow,
US,,92,32,California,,Sequana,
US,Baranoff Vineyard,92,71,California,,Small Vines,
US,Temperance Hill,92,60,Oregon,Paul Gregutt,BergstrÃ¶m,
US,Barrack Brand,92,42,California,,Happy Canyon Vineyard,
US,Inchinnan,92,54,Oregon,Paul Gregutt,Carabella,
US,Vintage Selection,92,75,California,,Charles Krug,
US,Reserve,92,48,Oregon,Paul Gregutt,Rex Hill,
US,The Premier,92,100,California,Virginie Boone,Steven Kent,
US,,86,15,California,Jim Gordon,Jack's House,
US,,85,20,California,Jim Gordon,Cellars 33,
US,,85,11,California,Virginie Boone,Cline,
US,,85,28,California,Virginie Boone,Bowman Cellars,
US,,99,125,Washington,Paul Gregutt,Quilceda Creek,
US,Precious Mountain Vineyard,99,94,California,,Williams Selyem,
US,Red Wine,98,50,Washington,Paul Gregutt,Pirouette,
US,No. 1,97,150,California,,JCB,
US,Allen Vineyard,97,82,California,,Williams Selyem,
US,Reserve,96,125,California,,Groth,
US,Rochioli Riverblock Vineyard,96,78,California,,Williams Selyem,
US,Flax Vineyard,95,56,California,,Williams Selyem,
US,Grand Ciel Vineyard,95,60,Washington,Paul Gregutt,Doyenne,
US,,95,75,California,,Hanzell,
US,,88,28,California,Virginie Boone,Balletto,
US,Sawmill Creek Vineyards,88,34,New York,Anna Lee C. Iijima,Billsboro,
US,Reserve Selection,88,35,California,Virginie Boone,C'est Bon,
US,CÃ©lÃ¨bre CrÃ©mant,88,21,New York,Anna Lee C. Iijima,ChÃ¢teau Frank,
US,Indian Wells,88,18,Washington,Sean P. Sullivan,Chateau Ste. Michelle,
US,The Original,88,10,California,Jim Gordon,Dark Horse,
US,Walraven Vineyard,88,55,California,Jim Gordon,Domaine Anderson,
US,Aunt Diane's Vineyard,88,16,Washington,Sean P. Sullivan,Dowsett Family,
US,,88,25,Washington,Sean P. Sullivan,Gamache,
US,Semi Dry,87,20,New York,Anna Lee C. Iijima,Paumanok,
US,,87,12,California,Virginie Boone,Broken Clouds,
US,,87,30,Washington,Sean P. Sullivan,Browne Family Vineyards,
US,Estate Vineyard,87,24,Washington,Sean P. Sullivan,Castillo De Feliciana,
US,A Midsummer Night's White,85,16,Virginia,Carrie Dykes,The Williamsburg Winery,
US,Blanc de Blancs,85,17,America,Fiona Adams,Gruet,
US,,85,22,Virginia,Carrie Dykes,Blue Valley,
US,,85,12,California,Jim Gordon,Gnarly Head,
US,,85,20,California,Virginie Boone,Ca' Momi,
US,,85,15,California,Jim Gordon,Tie-Dye,
US,Lot 11,85,11,California,Jim Gordon,Grayson,
US,,85,10,California,Jim Gordon,Leaping Lizard,
US,,85,25,California,Virginie Boone,Decoy,
US,Cloud Rest Vineyard,85,18,Oregon,Paul Gregutt,Oak Knoll,
US,Sams Valley Vineyard,85,25,Oregon,Paul Gregutt,Cliff Creek,
US,,85,35,Oregon,Paul Gregutt,Del Rio,
US,,85,28,Oregon,Paul Gregutt,Delfino,
US,,85,10,California,Jim Gordon,First & Local,
US,,85,12,California,Jim Gordon,California Republic,
US,Sams Valley Vineyard,85,25,Oregon,Paul Gregutt,Cliff Creek,
US,Flagship,90,65,Oregon,Paul Gregutt,Quady North,
US,,90,20,California,,QupÃ©,
US,Julia's Vineyard,90,50,California,,Bonaccorsi,
US,Bien Nacido Vineyard,90,30,California,,Chanin,
US,,90,28,California,Virginie Boone,Cuda Ridge Wines,
US,,90,16,Oregon,Paul Gregutt,Lange,
US,,90,18,Oregon,Paul Gregutt,Melrose,
US,Mimbre,90,115,California,,PiÃ±a,
US,Sawyer Lindquist Vineyard,90,35,California,,QupÃ©,
US,Bien Nacido CuvÃ©e,90,20,California,,QupÃ©,
US,,90,18,California,,Tessa Marie,
US,,90,12,California,,Ugly Duckling,
US,,86,14,California,,Dry Creek Vineyard,
US,,86,10,New York,Susan Kostrzewa,Prejean,
US,Vista Verde Vineyard,86,25,California,,Vinum Cellars,
US,,85,19,California,,St. Clement,
US,,85,10,California,,Renwood,
US,Barrel Select,85,22,Pennsylvania,Susan Kostrzewa,Chaddsford,
US,,85,18,New York,Susan Kostrzewa,Ventosa,
US,Steiner Creek Vineyard,92,48,California,Matt Kettmann,Presqu'ile,
US,Split Rail Vineyard,92,30,California,Matt Kettmann,Sante Arcangeli,
US,Uncovered,92,35,Washington,Sean P. Sullivan,Sixto,
US,Subduction,92,20,Washington,Sean P. Sullivan,Syncline,
US,Some Days Are Stones Stoney Vine Vineyard,92,40,Washington,Sean P. Sullivan,Two Vintners,
US,,92,40,Washington,Sean P. Sullivan,Va Piano,
US,Jack's Hill,92,22,California,Matt Kettmann,Le P'tit Paysan,
US,,92,29,California,Matt Kettmann,Mesa Del Sol,
US,Atavus Vineyard Blanc de Noir,92,56,Washington,Sean P. Sullivan,Analemma,
US,Block 10,92,45,California,Jim Gordon,Bella,
US,De Mayo Block,92,30,California,Jim Gordon,Darcie Kent Vineyards,
US,Late Harvest,84,10,Washington,Sean P. Sullivan,Washington Hills,
US,Bishop's Block,84,29,Washington,Sean P. Sullivan,Crayelle Cellars,
US,Randolph O'Neill Vineyard,84,25,New York,Anna Lee C. Iijima,Silver Thread,
US,,84,37,California,Virginie Boone,V. Sattui,
US,,84,20,New York,Anna Lee C. Iijima,Ventosa,
US,Dry,84,18,Washington,Sean P. Sullivan,Cave B,
US,,84,9,California,Jim Gordon,Cocobon,
US,Bellarina,84,22,California,Virginie Boone,Ehret,
US,Stone Tree SoRhÃ´,91,33,Washington,Paul Gregutt,Helix by Reininger,
US,Ice Wine,91,20,Idaho,Sean P. Sullivan,Koenig Vineyards,
US,Soberanes Vineyard,91,45,California,,Krutz,
US,Aubaine Vineyard,91,50,California,,Loring Wine Company,
US,Durell Vineyard,91,40,California,,Loring Wine Company,
US,Estate Reserve,91,60,California,,Manzoni,
US,,91,29,Washington,Paul Gregutt,Amavi,
US,Bouche d'Or,91,30,California,,Bouchaine,
US,,91,40,California,,Bucher,
US,,91,45,Washington,Paul Gregutt,Syncline,
US,,85,28,California,Matt Kettmann,Jewelry Box,
US,,85,15,California,Matt Kettmann,Magnolia Court,
US,Reserve,85,14,California,Jim Gordon,Red Rock,
US,,85,25,California,Virginie Boone,Decoy,
US,,84,18,California,Matt Kettmann,Limited by Cambridge Cellars,
US,,84,46,California,Virginie Boone,Cairdean Estate,
US,Blanc de Noir,84,15,Oregon,Paul Gregutt,Cardwell Hill,
US,,84,50,California,Virginie Boone,Viluko,
US,Secret Agent,84,10,California,Jim Gordon,Alias,
US,,84,23,California,Jim Gordon,Bota Box,
US,Dry,84,19,Michigan,Alexander Peartree,Good Harbor,
US,,84,47,California,Virginie Boone,Long Meadow Ranch,
US,,84,60,California,Virginie Boone,Mario BazÃ¡n,
US,Bell Mountain Vineyard,84,42,California,Virginie Boone,Medlock Ames,
US,The Other,84,13,California,Jim Gordon,Peirano,
US,,83,16,California,Virginie Boone,Marilyn Sauvignon Blonde,
US,Fashauer Vineyard,83,38,California,Jim Gordon,Witching Stick,
US,Estate Reserve Barrel Fermented,83,25,New Jersey,Alexander Peartree,Heritage,
US,,83,25,Oregon,Paul Gregutt,EdenVale,
US,Hendry Vineyard,83,55,California,Virginie Boone,Hendry,
US,Cotes du Rogue,83,29,Oregon,Paul Gregutt,Merrill Cellars,
US,Few and Far Between Vineyard,94,300,California,,Hundred Acre,
US,,93,30,Washington,Paul Gregutt,Nefarious,
US,The Brawler,93,36,California,Virginie Boone,Prospect 772,
US,Palengat Red Wine,93,85,Washington,Paul Gregutt,Quilceda Creek,
US,MÃ©tier,93,36,Washington,Paul Gregutt,Doyenne,
US,Etoile RosÃ©,93,50,California,,Chandon,
US,Red Wine,93,50,Washington,Paul Gregutt,Chester Kidder,
US,,93,28,Washington,Paul Gregutt,Dunham,
US,Hyde Vineyard,93,55,California,,Patz & Hall,
US,,93,48,California,,Volker Eisele Family Estate,
US,The Hellion,93,22,Washington,Paul Gregutt,Angel Vine,
US,Hawk Hill Vineyard,89,46,California,,Williams Selyem,
US,Reserve,89,30,Oregon,Paul Gregutt,Ponzi,
US,,89,18,Oregon,Paul Gregutt,Daedalus,
US,,89,55,California,,Hendry,
US,Wetzel Family Estate,88,15,California,,Alexander Valley Vineyards,
US,,87,25,California,,Summerwood,
US,Estate,87,14,Washington,Paul Gregutt,AntoLin Cellars,
US,Les Fauves White Hawk Vineyard,87,50,California,,Calicaro,
US,E Cor Si Move Tempranillo 24K Vineyard,87,26,Washington,Sean P. Sullivan,Cor Cellars,
US,Piocho,87,32,California,,Happy Canyon Vineyard,
US,,87,28,Washington,Paul Gregutt,Walla Walla Vintners,
US,Private Selection,87,11,California,,Robert Mondavi,
US,Napa CuvÃ©e,87,60,California,,Cade,
US,Reserve,87,15,Washington,Sean P. Sullivan,Waterbrook,
US,,87,40,Washington,Paul Gregutt,Hawks View,
US,,87,19,California,,Chime,
US,Coghlan Estate Vineyard Block 2 Diamond,87,65,California,,Coghlan,
US,Hillside Estate,87,36,California,,Collier Falls,
US,Cow Catcher,87,24,Washington,Paul Gregutt,Dumas Station,
US,Clone 113,86,32,California,,Laetitia,
US,,86,15,Washington,Paul Gregutt,Oâ€¢S Winery,
US,Le Pich,86,24,California,,Purlieu,
US,Les Collines Vineyard,86,32,Washington,Paul Gregutt,SuLei,
US,Unbridled,86,24,California,,Wild Horse,
US,,88,40,California,,Stephanie,
US,Nevaeh,88,35,Virginia,,Tarara,
US,,88,35,California,,The Gardener,
US,Leopoldina,88,60,California,,Turnbull,
US,Natasha,88,40,Oregon,Paul Gregutt,Youngberg Hill Vineyards,
US,,88,22,Oregon,Paul Gregutt,Cowhorn,
US,Prince Hill Pommard,88,50,Oregon,Paul Gregutt,Erath,
US,Intrinity,88,45,California,,Pessagno,
US,,88,28,California,,Pessagno,
US,Richland Reserve,88,22,Virginia,,Potomac Point,
US,Knittel Vineyard,88,40,California,,Renteria,
US,RhÃ´ne de Robles,88,18,California,,Robert Hall,
US,,85,16,Oregon,Paul Gregutt,Wildewood,
US,Church Creek Oak,84,18,Virginia,Alexander Peartree,Chatham,
US,,84,20,California,Virginie Boone,McIlroy,
US,Guadalupe Vineyard,84,25,Oregon,Paul Gregutt,Wildewood,
US,,84,19,Oregon,Paul Gregutt,Wine by Joe,
US,HomeFront,84,15,California,Jim Gordon,Murphy-Goode,
US,,84,15,California,Matt Kettmann,Sands Point,
US,Super Alamedan,87,25,California,,Rock Wall,
US,,87,38,California,,Sanglier Cellars,
US,,87,28,California,,Santa Barbara Winery,
US,,87,40,Oregon,Sean P. Sullivan,Schmidt,
US,Elton,87,45,Oregon,Paul Gregutt,Willamette Valley Vineyards,
US,Premium Limited Edition,87,25,California,,Publix,
US,Reserve,87,45,California,,Rodney Strong,
US,Aurelio's Selection,87,35,California,,Star Angel by Montes,
US,,92,25,California,,Falcone,
US,,92,48,California,,Sawyer,
US,Estate,92,55,California,,Sullivan,
US,,91,17,California,,Broman,
US,Dutton Ranch-Freestone Hill Vineyard,91,58,California,,Dutton-Goldfield,
US,Dutton Ranch-Green Valley Vineyard,90,25,California,,Dutton-Goldfield,
US,River of Skulls Dalton Vineyard,90,35,California,,Twisted Oak,
US,Beckstoffer Missouri Hopper Vineyard,90,65,California,,Waypoint,
US,,90,36,Washington,Paul Gregutt,Whitman Cellars,
US,,90,35,California,,Wild Oak by St. Francis,
US,La Encantada Vineyard,90,49,California,,Alma Rosa,
US,Reserve,90,28,Washington,Paul Gregutt,Balboa,
US,Opulence,90,40,Washington,Paul Gregutt,Coeur d'Alene,
US,,90,28,California,,J Vineyards & Winery,
US,Stony Point Vineyards,90,35,California,,James Family Cellars,
US,,90,42,California,,Long Meadow Ranch,
US,El Portal,90,24,California,,Newsome-Harlow,
US,Turner Vineyard,90,50,California,,Pali,
US,,90,22,California,,Peju,
US,Wine Creek Ranch,90,26,California,,Quivira,
US,Beet Red,90,19,Washington,Paul Gregutt,SuLei,
US,,87,12,California,,Racchus,
US,Cougar Hill,87,18,California,,Sobon Estate,
US,Encell Vineyard,87,30,California,,Stephen's,
